Latitude,Longitude,Crash Type,geometry,Presence of guardrails,Cable barriers,Rumble strips,Pavement condition,Proximity to highway entrances and exits,Urban vs. rural environment,Surrounding natural features,Number of lanes,Shoulder type and width,Posted speed limit,Presence and type of median or divider,Lane markings and signage visibility,Nighttime lighting and visibility
35.67135,-88.82663,Injury,POINT (-88.82663 35.67135),1,0,2,4,1,1,0,3,2,3,3,3,2
35.67077,-88.82969,Injury,POINT (-88.82968999999999 35.670770000000005),2,0,2,4,1,1,0,3,2,3,3,3,2
35.67077,-88.82969,Injury,POINT (-88.82968999999999 35.670770000000005),2,0,2,4,1,1,0,3,2,3,3,3,2
35.67037,-88.82971,Injury,POINT (-88.82970999999999 35.67037),2,0,2,4,1,1,0,3,2,3,3,3,2
35.67037,-88.82971,Injury,POINT (-88.82970999999999 35.67037),2,0,2,4,1,1,0,3,2,3,3,3,2
35.67084,-88.82984,Injury,POINT (-88.82984 35.67084),2,0,2,4,1,1,0,3,2,3,3,3,2
35.67084,-88.82984,Injury,POINT (-88.82984 35.67084),2,0,2,4,1,1,0,3,2,3,3,3,2
35.67087,-88.82985,Injury,POINT (-88.82985 35.67087),2,0,2,4,1,1,0,3,2,3,3,3,2
35.67087,-88.82985,Injury,POINT (-88.82985 35.67087),2,0,2,4,1,1,0,3,2,3,3,3,2
35.67072,-88.8304,Injury,POINT (-88.83039999999998 35.670719999999996),2,0,2,4,1,1,0,3,2,3,3,3,2
35.67072,-88.8304,Injury,POINT (-88.83039999999998 35.670719999999996),2,0,2,4,1,1,0,3,2,3,3,3,2
35.66843,-88.83741,Injury,POINT (-88.83740999999999 35.66843),1,0,2,4,0,1,0,3,2,3,3,3,2
35.66842,-88.83779,Injury,POINT (-88.83779 35.668420000000005),1,0,2,4,0,1,0,3,2,3,3,3,2
35.66938,-88.83825,Injury,POINT (-88.83825 35.66937999999999),1,0,2,4,0,1,0,3,2,3,3,3,2
35.66932,-88.83842,Injury,POINT (-88.83841999999999 35.669320000000006),1,0,2,4,0,1,0,3,2,3,3,3,2
35.66869,-88.84037,Injury,POINT (-88.84036999999998 35.66869),1,0,2,4,0,1,0,3,2,3,3,3,2
35.66716,-88.84315,Injury,POINT (-88.84315 35.66716),2,0,2,4,0,1,0,3,2,3,3,3,2
35.66742,-88.84426,Injury,POINT (-88.84425999999999 35.66742),1,0,2,4,0,1,0,3,2,3,3,3,2
35.66733,-88.84454,Injury,POINT (-88.84453999999998 35.66733000000001),1,0,2,4,0,1,0,3,2,3,3,3,2
35.6673,-88.84463,Injury,POINT (-88.84462999999998 35.6673),1,0,2,4,0,1,0,3,2,3,3,3,2
35.66685,-88.84477,Injury,POINT (-88.84477 35.66684999999999),1,0,2,4,0,1,0,3,2,3,3,3,2
35.66652,-88.84514,Injury,POINT (-88.84514 35.66652),1,0,2,4,0,1,0,3,2,3,3,3,2
35.66707,-88.84545,Injury,POINT (-88.84545 35.66707),1,0,2,4,0,1,0,3,2,3,3,3,2
35.6667,-88.84645,Injury,POINT (-88.84645 35.66669999999999),1,0,2,4,1,1,0,3,2,3,3,3,2
35.66664,-88.84676,Injury,POINT (-88.84676 35.66664),1,0,2,4,1,1,0,3,2,3,3,3,2
35.66587,-88.8477,Injury,POINT (-88.8477 35.66587),1,0,2,4,1,1,0,3,2,3,3,3,2
35.66574,-88.84824,Injury,POINT (-88.84823999999999 35.66573999999999),1,0,2,4,1,1,0,3,2,3,3,3,2
35.6648,-88.84914,Injury,POINT (-88.84913999999999 35.6648),2,0,2,4,1,1,0,3,2,3,3,3,2
35.66372,-88.85321,Injury,POINT (-88.85321 35.663719999999984),1,0,2,4,1,1,0,3,2,3,3,3,2
35.66372,-88.85321,Injury,POINT (-88.85321 35.663719999999984),1,0,2,4,1,1,0,3,2,3,3,3,2
35.66306,-88.85382,Injury,POINT (-88.85381999999998 35.66305999999999),1,0,2,4,1,1,0,3,2,3,3,3,2
35.66306,-88.85382,Injury,POINT (-88.85381999999998 35.66305999999999),1,0,2,4,1,1,0,3,2,3,3,3,2
35.66371,-88.85386,Injury,POINT (-88.85386 35.663709999999995),1,0,2,4,1,1,0,3,2,3,3,3,2
35.66371,-88.85386,Injury,POINT (-88.85386 35.663709999999995),1,0,2,4,1,1,0,3,2,3,3,3,2
35.66322,-88.85394,Injury,POINT (-88.85394000000001 35.66322),1,0,2,4,1,1,0,3,2,3,3,3,2
35.66322,-88.85394,Injury,POINT (-88.85394000000001 35.66322),1,0,2,4,1,1,0,3,2,3,3,3,2
35.66378,-88.85402,Injury,POINT (-88.85402 35.66378),1,0,2,4,1,1,0,3,2,3,3,3,2
35.66378,-88.85402,Injury,POINT (-88.85402 35.66378),1,0,2,4,1,1,0,3,2,3,3,3,2
35.66351,-88.85403,Injury,POINT (-88.85403 35.66351),1,0,2,4,1,1,0,3,2,3,3,3,2
35.66351,-88.85403,Injury,POINT (-88.85403 35.66351),1,0,2,4,1,1,0,3,2,3,3,3,2
35.66362,-88.85413,Injury,POINT (-88.85412999999998 35.663619999999995),1,0,2,4,1,1,0,3,2,3,3,3,2
35.66362,-88.85413,Injury,POINT (-88.85412999999998 35.663619999999995),1,0,2,4,1,1,0,3,2,3,3,3,2
35.66404,-88.85415,Injury,POINT (-88.85415 35.66404),1,0,2,4,1,1,0,3,2,3,3,3,2
35.66404,-88.85415,Injury,POINT (-88.85415 35.66404),1,0,2,4,1,1,0,3,2,3,3,3,2
35.66383,-88.85425,Injury,POINT (-88.85424999999998 35.66383),1,0,2,4,1,1,0,3,2,3,3,3,2
35.66383,-88.85425,Injury,POINT (-88.85424999999998 35.66383),1,0,2,4,1,1,0,3,2,3,3,3,2
35.66385,-88.85426,Injury,POINT (-88.85426 35.66385),1,0,2,4,1,1,0,3,2,3,3,3,2
35.66385,-88.85426,Injury,POINT (-88.85426 35.66385),1,0,2,4,1,1,0,3,2,3,3,3,2
35.66359,-88.85429,Injury,POINT (-88.85428999999999 35.663590000000006),1,0,2,4,1,1,0,3,2,3,3,3,2
35.66359,-88.85429,Injury,POINT (-88.85428999999999 35.663590000000006),1,0,2,4,1,1,0,3,2,3,3,3,2
35.66397,-88.85432,Injury,POINT (-88.85431999999999 35.66396999999999),1,0,2,4,1,1,0,3,2,3,3,3,2
35.66397,-88.85432,Injury,POINT (-88.85431999999999 35.66396999999999),1,0,2,4,1,1,0,3,2,3,3,3,2
35.66158,-88.86102,Injury,POINT (-88.86102 35.661579999999994),1,0,2,4,0,0,0,3,2,3,3,3,2
35.66069,-88.86305,Injury,POINT (-88.86304999999999 35.660689999999995),1,0,2,4,0,0,0,3,2,3,3,3,2
35.65969,-88.8661,Injury,POINT (-88.8661 35.659690000000005),2,0,2,4,0,0,0,3,2,3,3,3,2
35.66036,-88.86616,Injury,POINT (-88.86616 35.660360000000004),2,0,2,4,0,0,0,3,2,3,3,3,2
35.65952,-88.86877,Injury,POINT (-88.86876999999998 35.65951999999999),1,0,2,4,0,0,0,3,2,3,3,3,2
35.65869,-88.86996,Injury,POINT (-88.86996 35.65869),1,0,2,4,1,1,0,3,2,3,3,3,2
35.65811,-88.87088,Injury,POINT (-88.87087999999999 35.65810999999999),1,0,2,4,1,1,0,3,2,3,3,3,2
35.65676,-88.87499,Injury,POINT (-88.87499000000001 35.65676),2,0,2,4,1,1,0,2,2,3,3,3,2
35.65676,-88.87499,Injury,POINT (-88.87499000000001 35.65676),2,0,2,4,1,1,0,2,2,3,3,3,2
35.657,-88.87554,Injury,POINT (-88.87554 35.65699999999999),2,0,2,4,1,1,0,2,2,3,3,3,2
35.657,-88.87554,Injury,POINT (-88.87554 35.65699999999999),2,0,2,4,1,1,0,2,2,3,3,3,2
35.65601,-88.87627,Injury,POINT (-88.87626999999999 35.65601),2,0,2,4,0,0,0,2,2,3,3,3,2
35.6561,-88.87632,Injury,POINT (-88.87632 35.656099999999995),2,0,2,4,0,0,0,2,2,3,3,3,2
35.65058,-88.89023,Injury,POINT (-88.89023 35.65057999999999),1,0,2,3,0,0,0,2,2,2,2,3,0
35.65071,-88.89056,Injury,POINT (-88.89056 35.65070999999999),1,0,2,3,0,0,0,2,2,2,2,3,0
35.65044,-88.89125,Injury,POINT (-88.89124999999999 35.650439999999996),1,0,2,3,0,0,0,2,2,2,2,3,0
35.64764,-88.89864,Injury,POINT (-88.89864 35.64763999999999),1,0,2,3,0,0,0,2,2,2,2,3,0
35.64722,-88.90009,Injury,POINT (-88.90009 35.64721999999999),1,0,2,3,0,0,0,2,2,2,2,3,0
35.64696,-88.90099,Injury,POINT (-88.90099 35.64696),1,0,2,3,0,0,0,2,2,2,2,3,0
35.64522,-88.90802,Injury,POINT (-88.90802 35.645219999999995),0,0,2,3,0,0,0,2,2,2,2,3,0
35.64486,-88.90823,Injury,POINT (-88.90822999999999 35.64486),0,0,2,3,0,0,0,2,2,2,2,3,0
35.64394,-88.91142,Injury,POINT (-88.91142 35.64394),0,1,2,3,0,0,0,2,2,4,2,3,0
35.64346,-88.91305,Injury,POINT (-88.91305 35.643460000000005),0,1,2,3,1,0,0,2,2,4,2,3,0
35.64341,-88.91408,Injury,POINT (-88.91408 35.643409999999996),0,1,2,3,1,0,0,2,2,4,2,3,0
35.64122,-88.92117,Injury,POINT (-88.92117 35.64122),0,1,2,3,1,0,0,2,2,4,2,3,0
35.64122,-88.92117,Injury,POINT (-88.92117 35.64122),0,1,2,3,1,0,0,2,2,4,2,3,0
35.64058,-88.92154,Injury,POINT (-88.92153999999998 35.640579999999986),0,1,2,3,1,0,0,2,2,4,2,3,0
35.64059,-88.92171,Injury,POINT (-88.92171 35.64058999999999),0,1,2,3,1,0,0,2,2,4,2,3,0
35.63946,-88.92685,Injury,POINT (-88.92685 35.63946),0,1,2,3,1,0,0,2,2,4,2,3,0
35.63822,-88.93111,Injury,POINT (-88.93111 35.63822),0,1,2,3,0,0,0,2,2,4,2,3,0
35.63795,-88.93286,Injury,POINT (-88.93285999999999 35.63795),0,1,2,3,0,0,0,2,2,4,2,3,0
35.63691,-88.93645,Injury,POINT (-88.93645 35.63690999999999),0,1,2,3,0,0,0,2,2,4,2,3,0
35.63595,-88.93896,Injury,POINT (-88.93895999999998 35.635949999999994),0,1,2,3,0,0,0,2,2,4,2,3,0
35.631,-88.956,Injury,POINT (-88.95599999999999 35.631),0,1,2,3,0,0,0,2,2,4,2,3,0
35.62873,-88.96413,Injury,POINT (-88.96413 35.628730000000004),0,1,2,3,0,0,0,2,2,4,2,3,0
35.62876,-88.96426,Injury,POINT (-88.96426 35.62875999999999),0,1,2,3,0,0,0,2,2,4,2,3,0
35.6278,-88.96693,Injury,POINT (-88.96693 35.6278),0,1,2,3,0,0,0,2,2,4,2,3,0
35.62584,-88.97237,Injury,POINT (-88.97236999999998 35.62584),0,1,2,3,0,0,0,2,2,4,2,3,0
35.62595,-88.97284,Injury,POINT (-88.97283999999999 35.62595),0,1,2,3,0,0,0,2,2,4,2,3,0
35.62495,-88.9752,Injury,POINT (-88.97519999999999 35.62494999999999),0,1,2,3,0,0,0,2,2,4,2,3,0
35.62309,-88.98103,Injury,POINT (-88.98103 35.62309),0,1,2,3,0,0,0,2,2,4,2,3,0
35.62273,-88.98213,Injury,POINT (-88.98213 35.62273),0,1,2,3,0,0,0,2,2,4,2,3,0
35.62192,-88.98543,Injury,POINT (-88.98542999999998 35.62192000000001),0,1,2,3,0,0,0,2,2,4,2,3,0
35.62185,-88.98564,Injury,POINT (-88.98564 35.621849999999995),0,1,2,3,0,0,0,2,2,4,2,3,0
35.62082,-88.98893,Injury,POINT (-88.98892999999998 35.62082),0,1,2,3,0,0,0,2,2,4,2,3,0
35.6197,-88.99159,Injury,POINT (-88.99158999999999 35.6197),0,1,2,3,0,0,0,2,2,4,2,3,0
35.61808,-88.99819,Injury,POINT (-88.99818999999998 35.61807999999999),0,1,2,3,0,0,0,2,2,4,2,3,0
35.61714,-89.00035,Injury,POINT (-89.00035 35.61714),0,1,2,3,0,0,0,2,2,4,2,3,0
35.61668,-89.00176,Injury,POINT (-89.00176 35.61668),0,1,2,3,0,0,0,2,2,4,2,3,0
35.61446,-89.00794,Injury,POINT (-89.00793999999999 35.61445999999999),0,1,2,3,0,0,0,2,2,4,2,3,0
35.61158,-89.01689,Injury,POINT (-89.01689 35.61158),0,1,2,3,0,0,0,2,2,4,2,3,0
35.61083,-89.0191,Injury,POINT (-89.0191 35.61083),0,1,2,3,0,0,0,2,2,4,2,3,0
35.61079,-89.01992,Injury,POINT (-89.01992 35.610789999999994),0,1,2,3,0,0,0,2,2,4,2,3,0
35.60909,-89.0236,Injury,POINT (-89.0236 35.609089999999995),0,1,2,3,0,0,0,2,2,4,2,3,0
35.60775,-89.02762,Injury,POINT (-89.02762 35.607749999999996),1,1,2,3,0,0,0,2,2,4,2,3,0
35.60479,-89.03518,Injury,POINT (-89.03518 35.604789999999994),0,1,2,3,0,0,0,2,2,4,2,3,0
35.60347,-89.0379,Injury,POINT (-89.0379 35.60347),0,1,2,3,0,0,0,2,2,4,2,3,0
35.60295,-89.03986,Injury,POINT (-89.03985999999999 35.60295000000001),0,1,2,3,0,0,0,2,2,4,2,3,0
35.60245,-89.04072,Injury,POINT (-89.04072 35.60245),0,0,2,3,0,0,0,2,2,4,2,3,0
35.60089,-89.04514,Injury,POINT (-89.04514 35.60089),0,0,2,3,0,0,0,2,2,4,2,3,0
35.59989,-89.04768,Injury,POINT (-89.04768000000001 35.599889999999995),0,0,2,3,1,0,0,2,2,4,2,3,0
35.59842,-89.05071,Injury,POINT (-89.05070999999998 35.59842),0,0,2,3,1,0,0,2,2,4,2,3,0
35.598,-89.05187,Injury,POINT (-89.05186999999998 35.59799999999999),0,0,2,3,1,0,0,2,2,4,2,3,0
35.59789,-89.05213,Injury,POINT (-89.05213 35.59788999999999),0,0,2,3,1,0,0,2,2,4,2,3,0
35.59728,-89.05358,Injury,POINT (-89.05358 35.597280000000005),0,0,2,3,1,0,0,2,2,4,2,3,0
35.59764,-89.05472,Injury,POINT (-89.05472 35.59764),0,0,2,3,1,0,0,2,2,4,2,3,0
35.59625,-89.05702,Injury,POINT (-89.05702 35.59624999999999),0,0,2,3,1,0,0,2,2,4,2,3,0
35.59513,-89.05997,Injury,POINT (-89.05997 35.59512999999999),0,0,2,3,0,0,0,2,2,4,2,3,0
35.59511,-89.06004,Injury,POINT (-89.06004 35.595110000000005),0,0,2,3,0,0,0,2,2,4,2,3,0
35.59459,-89.0617,Injury,POINT (-89.06169999999999 35.59458999999998),0,0,2,3,0,0,0,2,2,4,2,3,0
35.80054,-88.3463,Fatal,POINT (-88.34629999999999 35.80053999999999),2,0,2,3,0,0,0,2,2,4,3,1,0
35.78751,-88.39854,Fatal,POINT (-88.39853999999998 35.787510000000005),0,0,2,3,0,0,0,3,2,4,2,3,0
35.71069,-88.65847,Fatal,POINT (-88.65847 35.71069),1,0,2,1,0,0,0,2,2,4,2,2,0
35.70012,-88.6873,Fatal,POINT (-88.6873 35.70012),0,0,2,1,0,0,0,2,2,4,2,2,0
35.68111,-88.74375,Fatal,POINT (-88.74375 35.681110000000004),2,0,2,4,1,0,0,3,2,4,3,3,2
35.65975,-88.86667,Fatal,POINT (-88.86667 35.65975),2,0,2,4,0,0,0,3,2,3,3,3,2
35.65586,-88.87664,Fatal,POINT (-88.87664 35.65585999999999),2,0,2,4,0,0,0,2,2,3,3,3,2
35.65586,-88.87664,Fatal,POINT (-88.87664 35.65585999999999),2,0,2,4,0,0,0,2,2,3,3,3,2
35.61568,-89.00415,Fatal,POINT (-89.00414999999998 35.61568),0,1,2,3,0,0,0,2,2,4,2,3,0
35.59728,-89.05358,Fatal,POINT (-89.05358 35.597280000000005),0,0,2,3,1,0,0,2,2,4,2,3,0
35.59654,-89.05621,Fatal,POINT (-89.05621 35.59654),0,0,2,3,1,0,0,2,2,4,2,3,0
